,DAY_TYPE,TIME_PER_HOUR,ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS
30031,WEEKDAY,20,TE25,EW10,11
30032,WEEKDAY,20,EW10,TE25,8
30033,WEEKDAY,20,TE25,EW32,4
30034,WEEKDAY,20,EW32,TE25,2
30035,WEEKDAY,20,TE25,DT8,1
30036,WEEKDAY,20,NS16,TE25,5
30037,WEEKDAY,20,TE25,NS16,199
30038,WEEKDAY,20,DT18,TE25,1
30039,WEEKDAY,20,TE25,CC16,1
30040,WEEKDAY,20,TE25,NS3,8
30041,WEEKDAY,20,TE25,DT1,8
30042,WEEKDAY,20,TE25,NS2,16
30043,WEEKDAY,20,TE25,CC14,10
30044,WEEKDAY,20,NS18,TE25,4
30045,WEEKDAY,20,TE25,NS18,31
30046,WEEKDAY,20,TE25,EW17,52
30047,WEEKDAY,20,EW17,TE25,4
30048,WEEKDAY,20,TE25,NS10,96
30049,WEEKDAY,20,NS10,TE25,10
30050,WEEKDAY,20,TE5,TE25,4
30051,WEEKDAY,20,TE25,TE5,8
30052,WEEKDAY,20,TE25,DT27,1
30053,WEEKDAY,20,TE25,NS20,56
30054,WEEKDAY,20,NS20,TE25,24
30055,WEEKDAY,20,TE25,TE16,22
30056,WEEKDAY,20,TE16,TE25,25
30057,WEEKDAY,20,TE25,EW26,48
30058,WEEKDAY,20,EW26,TE25,2
30059,WEEKDAY,20,TE25,NS17/CC15,69
30060,WEEKDAY,20,NS17/CC15,TE25,7
30061,WEEKDAY,20,TE25,DT10/TE11,7
30062,WEEKDAY,20,DT10/TE11,TE25,1
30063,WEEKDAY,20,TE25,EW6,43
30064,WEEKDAY,20,EW6,TE25,1
30065,WEEKDAY,20,TE25,EW3,32
30066,WEEKDAY,20,NE14,TE25,1
30067,WEEKDAY,20,TE25,NE14,13
30068,WEEKDAY,20,TE25,NS7,7
30069,WEEKDAY,20,TE25,DT5,1
30070,WEEKDAY,20,NE11,TE25,1
30071,WEEKDAY,20,TE14/NS22,TE25,85
30072,WEEKDAY,20,TE25,TE14/NS22,73
30073,WEEKDAY,20,TE25,CC12,10
30074,WEEKDAY,20,TE25,EW4,29
30075,WEEKDAY,20,EW4,TE25,6
30076,WEEKDAY,20,CC5,TE25,13
30077,WEEKDAY,20,TE25,CC5,16
30078,WEEKDAY,20,EW15,TE25,20
30079,WEEKDAY,20,TE25,EW15,22
30080,WEEKDAY,20,DT31,TE25,1
30081,WEEKDAY,20,NE15,TE25,1
30082,WEEKDAY,20,NS12,TE25,2
30083,WEEKDAY,20,TE25,NS12,27
30084,WEEKDAY,20,TE25,SW4,6
30085,WEEKDAY,20,TE25,EW1,88
30086,WEEKDAY,20,EW1,TE25,20
30087,WEEKDAY,20,TE12,TE25,1
30088,WEEKDAY,20,TE8,TE25,3
30089,WEEKDAY,20,TE25,TE8,9
30090,WEEKDAY,20,TE25,SW5,6
30091,WEEKDAY,20,TE25,DT22,1
30092,WEEKDAY,20,TE25,CC6,11
30093,WEEKDAY,20,CC6,TE25,14
30094,WEEKDAY,20,TE25,EW20,17
30095,WEEKDAY,20,EW20,TE25,5
30096,WEEKDAY,20,EW28,TE25,3
30097,WEEKDAY,20,TE25,EW28,13
30098,WEEKDAY,20,EW31,TE25,1
30099,WEEKDAY,20,EW5,TE25,9
30100,WEEKDAY,20,TE25,EW5,37
30101,WEEKDAY,20,NS24/NE6/CC1,TE25,31
30102,WEEKDAY,20,TE25,NS24/NE6/CC1,35
30103,WEEKDAY,20,TE25,CC4/DT15,12
30104,WEEKDAY,20,CC4/DT15,TE25,40
30105,WEEKDAY,20,TE25,EW18,22
30106,WEEKDAY,20,EW18,TE25,5
30107,WEEKDAY,20,TE25,NS8,8
30108,WEEKDAY,20,NS8,TE25,1
30109,WEEKDAY,20,EW27,TE25,2
30110,WEEKDAY,20,TE25,EW27,32
30111,WEEKDAY,20,TE25,NE10,1
30112,WEEKDAY,20,NE10,TE25,3
30113,WEEKDAY,20,NE12/CC13,TE25,7
30114,WEEKDAY,20,TE25,NE12/CC13,59
30115,WEEKDAY,20,CC24,TE25,1
30116,WEEKDAY,20,TE25,CC26,2
30117,WEEKDAY,20,TE25,TE4,2
30118,WEEKDAY,20,TE25,EW33,1
30119,WEEKDAY,20,TE25,CC23,2
30120,WEEKDAY,20,NE13,TE25,1
30121,WEEKDAY,20,TE25,NE13,5
30122,WEEKDAY,20,EW29,TE25,1
30123,WEEKDAY,20,TE25,EW29,1
30124,WEEKDAY,20,TE25,EW11,31
30125,WEEKDAY,20,EW11,TE25,41
30126,WEEKDAY,20,DT13,TE25,9
30127,WEEKDAY,20,CC20,TE25,1
30128,WEEKDAY,20,TE25,CG2,14
30129,WEEKDAY,20,CG2,TE25,21
30130,WEEKDAY,20,CC8,TE25,4
30131,WEEKDAY,20,TE25,CC8,41
30132,WEEKDAY,20,TE25,EW25,22
30133,WEEKDAY,20,TE25,CE1/DT16,165
30134,WEEKDAY,20,CE1/DT16,TE25,50
30135,WEEKDAY,20,TE25,EW12/DT14,18
30136,WEEKDAY,20,EW12/DT14,TE25,38
30137,WEEKDAY,20,TE25,NS15,18
30138,WEEKDAY,20,TE25,EW19,39
30139,WEEKDAY,20,NS11,TE25,5
30140,WEEKDAY,20,TE25,NS11,78
30141,WEEKDAY,20,TE25,NE1/CC29,20
30142,WEEKDAY,20,NE1/CC29,TE25,35
30143,WEEKDAY,20,TE25,DT28,2
30144,WEEKDAY,20,NE5,TE25,9
30145,WEEKDAY,20,TE25,NE5,3
30146,WEEKDAY,20,TE25,CC11,16
30147,WEEKDAY,20,CC11,TE25,1
30148,WEEKDAY,20,EW8/CC9,TE25,13
30149,WEEKDAY,20,TE25,EW8/CC9,55
30150,WEEKDAY,20,NS19,TE25,13
30151,WEEKDAY,20,TE25,NS19,153
30152,WEEKDAY,20,TE25,EW23,42
30153,WEEKDAY,20,EW23,TE25,3
30154,WEEKDAY,21,TE25,CC17/TE9,1
30155,WEEKDAY,21,CC17/TE9,TE25,1
30156,WEEKDAY,21,TE25,DT34,1
30157,WEEKDAY,21,TE25,EW2/DT32,7
30158,WEEKDAY,21,EW2/DT32,TE25,2
30159,WEEKDAY,21,DT18,TE25,2
30160,WEEKDAY,21,TE25,TE1,1
30161,WEEKDAY,21,NS8,TE25,10
30162,WEEKDAY,21,TE25,NS8,6
30163,WEEKDAY,21,TE25,NS20,33
30164,WEEKDAY,21,NS20,TE25,5
30165,WEEKDAY,21,TE25,PE3,1
30166,WEEKDAY,21,TE25,NS7,17
30167,WEEKDAY,21,NS7,TE25,12
30168,WEEKDAY,21,TE25,NS19,91
30169,WEEKDAY,21,NS19,TE25,6
30170,WEEKDAY,21,CC24,TE25,1
30171,WEEKDAY,21,TE12,TE25,1
30172,WEEKDAY,21,TE25,TE12,3
30173,WEEKDAY,21,TE25,TE14/NS22,64
30174,WEEKDAY,21,TE14/NS22,TE25,69
30175,WEEKDAY,21,TE25,TE5,11
30176,WEEKDAY,21,TE5,TE25,1
30177,WEEKDAY,21,NE4/DT19,TE25,16
30178,WEEKDAY,21,TE25,NE4/DT19,11
30179,WEEKDAY,21,EW4,TE25,6
30180,WEEKDAY,21,TE25,EW4,22
30181,WEEKDAY,21,CE1/DT16,TE25,34
30182,WEEKDAY,21,TE25,CE1/DT16,70
30183,WEEKDAY,21,EW11,TE25,9
30184,WEEKDAY,21,TE25,EW11,12
30185,WEEKDAY,21,TE25,CC6,5
30186,WEEKDAY,21,CC6,TE25,11
30187,WEEKDAY,21,TE25,EW6,16
30188,WEEKDAY,21,TE25,DT22,2
30189,WEEKDAY,21,SW5,TE25,1
30190,WEEKDAY,21,TE25,CC5,20
30191,WEEKDAY,21,CC5,TE25,9
30192,WEEKDAY,21,TE25,NS16,120
30193,WEEKDAY,21,NS16,TE25,2
30194,WEEKDAY,21,EW22,TE25,6
30195,WEEKDAY,21,NS4,TE25,1
30196,WEEKDAY,21,TE25,NS4,2
30197,WEEKDAY,21,NS10,TE25,3
30198,WEEKDAY,21,TE25,NS10,29
30199,WEEKDAY,21,NS11,TE25,8
30200,WEEKDAY,21,TE25,NS11,89
30201,WEEKDAY,21,CC2,TE25,4
30202,WEEKDAY,21,TE25,EW14/NS26,21
30203,WEEKDAY,21,EW14/NS26,TE25,19
30204,WEEKDAY,21,TE25,DT30,1
30205,WEEKDAY,21,DT30,TE25,1
30206,WEEKDAY,21,TE25,NS25/EW13,21
30207,WEEKDAY,21,NS25/EW13,TE25,53
30208,WEEKDAY,21,CC23,TE25,2
30209,WEEKDAY,21,TE25,NE16,3
30210,WEEKDAY,21,TE25,DT33,9
30211,WEEKDAY,21,DT33,TE25,3
30212,WEEKDAY,21,TE25,DT1,4
30213,WEEKDAY,21,TE25,EW1,24
30214,WEEKDAY,21,EW1,TE25,2
30215,WEEKDAY,21,EW15,TE25,18
30216,WEEKDAY,21,TE25,EW15,25
30217,WEEKDAY,21,TE13,TE25,6
30218,WEEKDAY,21,TE25,TE13,4
30219,WEEKDAY,21,TE25,TE6,4
30220,WEEKDAY,21,TE25,EW26,10
30221,WEEKDAY,21,TE25,EW25,3
30222,WEEKDAY,21,TE8,TE25,6
30223,WEEKDAY,21,TE25,TE8,5
30224,WEEKDAY,21,TE25,NS18,25
30225,WEEKDAY,21,NS28,TE25,12
30226,WEEKDAY,21,TE25,NS28,17
30227,WEEKDAY,21,TE25,NS21/DT11,12
30228,WEEKDAY,21,NS21/DT11,TE25,15
30229,WEEKDAY,21,TE25,CG2,6
30230,WEEKDAY,21,CG2,TE25,6
30231,WEEKDAY,21,TE25,NS2,10
30232,WEEKDAY,21,NS2,TE25,2
30233,WEEKDAY,21,TE25,EW32,3
30234,WEEKDAY,21,TE25,NS14,80
30235,WEEKDAY,21,NS14,TE25,2
30236,WEEKDAY,21,EW19,TE25,1
30237,WEEKDAY,21,TE25,EW19,20
30238,WEEKDAY,21,NE5,TE25,1
30239,WEEKDAY,21,TE25,NE5,2
30240,WEEKDAY,21,TE25,PW5,5
30241,WEEKDAY,21,TE25,PE5,1
30242,WEEKDAY,21,TE25,CC25,2
30243,WEEKDAY,21,EW24/NS1,TE25,2
30244,WEEKDAY,21,TE25,EW24/NS1,23
30245,WEEKDAY,21,TE25,DT10/TE11,2
30246,WEEKDAY,21,TE25,CC4/DT15,5
30247,WEEKDAY,21,CC4/DT15,TE25,25
30248,WEEKDAY,21,TE25,CC3,3
30249,WEEKDAY,21,CC3,TE25,15
30250,WEEKDAY,21,TE25,EW18,9
30251,WEEKDAY,21,NE7/DT12,TE25,6
30252,WEEKDAY,21,TE25,NE7/DT12,6
30253,WEEKDAY,21,TE25,CC12,4
30254,WEEKDAY,21,TE25,NS17/CC15,28
30255,WEEKDAY,21,NS17/CC15,TE25,9
30256,WEEKDAY,21,TE25,CC14,3
30257,WEEKDAY,21,TE25,NS12,21
30258,WEEKDAY,21,NE1/CC29,TE25,11
30259,WEEKDAY,21,TE25,NE1/CC29,2
30260,WEEKDAY,21,TE25,EW12/DT14,21
30261,WEEKDAY,21,EW12/DT14,TE25,20
30262,WEEKDAY,21,NS24/NE6/CC1,TE25,20
30263,WEEKDAY,21,TE25,NS24/NE6/CC1,13
30264,WEEKDAY,21,DT6,TE25,1
30265,WEEKDAY,21,NS5,TE25,2
30266,WEEKDAY,21,TE25,NS5,12
30267,WEEKDAY,21,TE25,CC28,3
30268,WEEKDAY,21,NE8,TE25,20
30269,WEEKDAY,21,TE25,NE8,8
30270,WEEKDAY,21,EW8/CC9,TE25,7
30271,WEEKDAY,21,TE25,EW8/CC9,36
30272,WEEKDAY,21,TE19,TE25,2
30273,WEEKDAY,21,TE25,TE19,6
30274,WEEKDAY,21,CG1/DT35,TE25,1
30275,WEEKDAY,21,TE25,CC7,21
30276,WEEKDAY,21,CC7,TE25,2
30277,WEEKDAY,21,TE25,EW16/NE3/TE17,8
30278,WEEKDAY,21,TE25,NE9,8
30279,WEEKDAY,21,TE25,NS15,12
30280,WEEKDAY,21,TE25,CC10/DT26,11
30281,WEEKDAY,21,CC8,TE25,4
30282,WEEKDAY,21,TE25,CC8,30
30283,WEEKDAY,21,TE25,EW28,20
30284,WEEKDAY,21,EW28,TE25,1
30285,WEEKDAY,21,NE13,TE25,1
30286,WEEKDAY,21,TE25,NE13,7
30287,WEEKDAY,21,TE25,EW21/CC22,4
30288,WEEKDAY,21,EW21/CC22,TE25,2
30289,WEEKDAY,21,DT13,TE25,1
30290,WEEKDAY,21,TE25,TE22,10
30291,WEEKDAY,21,TE22,TE25,25
30292,WEEKDAY,21,TE25,NE12/CC13,26
30293,WEEKDAY,21,NE12/CC13,TE25,1
30294,WEEKDAY,21,TE25,CC19/DT9,1
30295,WEEKDAY,21,TE25,NE15,6
30296,WEEKDAY,21,TE25,TE7,3
30297,WEEKDAY,21,NE14,TE25,2
30298,WEEKDAY,21,TE25,NE14,8
30299,WEEKDAY,21,TE25,EW20,27
30300,WEEKDAY,21,EW20,TE25,2
30301,WEEKDAY,21,EW5,TE25,6
30302,WEEKDAY,21,TE25,EW5,63
30303,WEEKDAY,21,NS23,TE25,36
30304,WEEKDAY,21,TE25,NS23,62
30305,WEEKDAY,21,TE25,TE16,24
30306,WEEKDAY,21,TE16,TE25,8
30307,WEEKDAY,21,TE25,CC11,1
30308,WEEKDAY,21,CC11,TE25,4
30309,WEEKDAY,21,TE25,NS13,98
30310,WEEKDAY,21,NS13,TE25,12
30311,WEEKDAY,21,EW7,TE25,4
30312,WEEKDAY,21,TE25,EW7,6
30313,WEEKDAY,21,TE25,TE3,9
30314,WEEKDAY,21,TE3,TE25,3
30315,WEEKDAY,21,TE25,TE15,9
30316,WEEKDAY,21,TE15,TE25,8
30317,WEEKDAY,21,EW10,TE25,6
30318,WEEKDAY,21,TE25,EW10,16
30319,WEEKDAY,21,TE25,NS9/TE2,30
30320,WEEKDAY,21,NS9/TE2,TE25,13
30321,WEEKDAY,21,DT5,TE25,2
30322,WEEKDAY,21,TE25,TE18,17
30323,WEEKDAY,21,TE18,TE25,62
30324,WEEKDAY,21,EW33,TE25,1
30325,WEEKDAY,21,TE25,EW27,12
30326,WEEKDAY,21,EW27,TE25,2
30327,WEEKDAY,21,EW3,TE25,4
30328,WEEKDAY,21,TE25,EW3,47
30329,WEEKDAY,21,TE25,EW23,26
30330,WEEKDAY,21,EW23,TE25,5
30331,WEEKDAY,21,TE25,NE10,2
30332,WEEKDAY,21,TE25,EW17,38
30333,WEEKDAY,21,EW17,TE25,1
30334,WEEKDAY,21,TE25,EW29,4
30335,WEEKDAY,21,TE25,EW9,28
30336,WEEKDAY,21,EW9,TE25,8
30337,WEEKDAY,21,TE25,TE4,4
30338,WEEKDAY,21,TE25,NS3,21
30339,WEEKDAY,22,TE25,NS25/EW13,29
30340,WEEKDAY,22,NS25/EW13,TE25,14
30341,WEEKDAY,22,TE25,NS8,28
30342,WEEKDAY,22,TE25,CC7,4
30343,WEEKDAY,22,CC7,TE25,1
30344,WEEKDAY,22,TE25,CC8,13
30345,WEEKDAY,22,TE25,EW26,15
30346,WEEKDAY,22,EW26,TE25,1
30347,WEEKDAY,22,TE25,NS12,15
30348,WEEKDAY,22,SW5,TE25,2
30349,WEEKDAY,22,TE25,NS24/NE6/CC1,8
30350,WEEKDAY,22,NS24/NE6/CC1,TE25,7
30351,WEEKDAY,22,CC12,TE25,1
30352,WEEKDAY,22,DT22,TE25,2
30353,WEEKDAY,22,TE25,NS3,17
30354,WEEKDAY,22,TE25,NE8,15
30355,WEEKDAY,22,NE8,TE25,7
30356,WEEKDAY,22,TE25,NS15,34
30357,WEEKDAY,22,NS15,TE25,2
30358,WEEKDAY,22,DT21,TE25,6
30359,WEEKDAY,22,TE25,DT21,1
30360,WEEKDAY,22,EW15,TE25,7
30361,WEEKDAY,22,TE25,EW15,1
30362,WEEKDAY,22,TE25,NS14,80
30363,WEEKDAY,22,NS14,TE25,6
30364,WEEKDAY,22,TE25,EW33,2
30365,WEEKDAY,22,EW33,TE25,1
30366,WEEKDAY,22,EW16/NE3/TE17,TE25,3
30367,WEEKDAY,22,TE25,EW16/NE3/TE17,4
30368,WEEKDAY,22,TE25,EW21/CC22,5
30369,WEEKDAY,22,EW21/CC22,TE25,2
30370,WEEKDAY,22,TE25,EW6,23
30371,WEEKDAY,22,NS10,TE25,1
30372,WEEKDAY,22,TE25,NS10,25
30373,WEEKDAY,22,DT33,TE25,1
30374,WEEKDAY,22,TE25,DT33,15
30375,WEEKDAY,22,NS7,TE25,1
30376,WEEKDAY,22,TE25,NS7,4
30377,WEEKDAY,22,TE25,DT30,2
30378,WEEKDAY,22,DT30,TE25,2
30379,WEEKDAY,22,CC24,TE25,3
30380,WEEKDAY,22,TE25,NE14,3
30381,WEEKDAY,22,NE14,TE25,2
30382,WEEKDAY,22,TE25,CG2,1
30383,WEEKDAY,22,CG2,TE25,3
30384,WEEKDAY,22,TE19,TE25,6
30385,WEEKDAY,22,TE25,TE19,2
30386,WEEKDAY,22,TE25,EW18,14
30387,WEEKDAY,22,TE25,EW29,2
30388,WEEKDAY,22,TE25,NS5,5
30389,WEEKDAY,22,TE25,CC14,6
30390,WEEKDAY,22,EW17,TE25,3
30391,WEEKDAY,22,TE25,EW17,17
30392,WEEKDAY,22,TE25,EW3,9
30393,WEEKDAY,22,EW3,TE25,1
30394,WEEKDAY,22,TE16,TE25,6
30395,WEEKDAY,22,TE25,TE16,5
30396,WEEKDAY,22,TE25,EW32,4
30397,WEEKDAY,22,TE25,EW8/CC9,37
30398,WEEKDAY,22,EW8/CC9,TE25,2
30399,WEEKDAY,22,TE25,EW9,30
30400,WEEKDAY,22,EW9,TE25,19
30401,WEEKDAY,22,TE25,DT5,2
30402,WEEKDAY,22,TE25,NS11,37
30403,WEEKDAY,22,TE25,DT31,1
30404,WEEKDAY,22,TE4,TE25,1
30405,WEEKDAY,22,TE25,NE7/DT12,1
30406,WEEKDAY,22,NE7/DT12,TE25,9
30407,WEEKDAY,22,TE22,TE25,4
30408,WEEKDAY,22,TE25,TE22,1
30409,WEEKDAY,22,CE1/DT16,TE25,22
30410,WEEKDAY,22,TE25,CE1/DT16,50
30411,WEEKDAY,22,TE25,NS4,1
30412,WEEKDAY,22,NS4,TE25,1
30413,WEEKDAY,22,TE25,NS13,136
30414,WEEKDAY,22,NS13,TE25,21
30415,WEEKDAY,22,TE25,CC5,11
30416,WEEKDAY,22,CC5,TE25,7
30417,WEEKDAY,22,TE25,EW27,9
30418,WEEKDAY,22,EW27,TE25,3
30419,WEEKDAY,22,TE25,NE5,7
30420,WEEKDAY,22,NE5,TE25,1
30421,WEEKDAY,22,NS21/DT11,TE25,6
30422,WEEKDAY,22,TE25,NS21/DT11,4
30423,WEEKDAY,22,TE25,CC3,4
30424,WEEKDAY,22,CC3,TE25,2
30425,WEEKDAY,22,DT10/TE11,TE25,1
30426,WEEKDAY,22,TE25,DT10/TE11,4
30427,WEEKDAY,22,TE25,NE17,7
30428,WEEKDAY,22,NE17,TE25,1
30429,WEEKDAY,22,TE25,SE1,1
30430,WEEKDAY,22,TE25,NE4/DT19,2
30431,WEEKDAY,22,NE4/DT19,TE25,3
30432,WEEKDAY,22,NS19,TE25,1
30433,WEEKDAY,22,TE25,NS19,90
30434,WEEKDAY,22,EW12/DT14,TE25,6
30435,WEEKDAY,22,TE25,EW12/DT14,13
30436,WEEKDAY,22,EW11,TE25,3
30437,WEEKDAY,22,TE25,EW11,22
30438,WEEKDAY,22,TE25,EW30,2
30439,WEEKDAY,22,TE25,EW4,12
30440,WEEKDAY,22,EW4,TE25,2
30441,WEEKDAY,22,DT29,TE25,3
30442,WEEKDAY,22,TE25,NE13,3
30443,WEEKDAY,22,TE25,EW24/NS1,16
30444,WEEKDAY,22,EW24/NS1,TE25,6
30445,WEEKDAY,22,NS23,TE25,29
30446,WEEKDAY,22,TE25,NS23,51
30447,WEEKDAY,22,TE25,TE6,7
30448,WEEKDAY,22,TE25,PW3,1
30449,WEEKDAY,22,TE25,NE10,4
30450,WEEKDAY,22,TE25,TE5,4
30451,WEEKDAY,22,TE25,EW2/DT32,10
30452,WEEKDAY,22,TE25,EW28,2
30453,WEEKDAY,22,TE25,NS9/TE2,51
30454,WEEKDAY,22,NS9/TE2,TE25,4
30455,WEEKDAY,22,TE25,NS17/CC15,30
30456,WEEKDAY,22,NS17/CC15,TE25,1
30457,WEEKDAY,22,TE25,TE15,5
30458,WEEKDAY,22,TE15,TE25,2
30459,WEEKDAY,22,CC2,TE25,2
30460,WEEKDAY,22,TE25,CC10/DT26,3
30461,WEEKDAY,22,TE25,NE9,4
30462,WEEKDAY,22,TE25,TE13,2
30463,WEEKDAY,22,TE13,TE25,9
30464,WEEKDAY,22,EW7,TE25,3
30465,WEEKDAY,22,TE25,EW7,34
30466,WEEKDAY,22,TE25,EW5,44
30467,WEEKDAY,22,NS20,TE25,6
30468,WEEKDAY,22,TE25,NS20,25
30469,WEEKDAY,22,TE25,EW19,21
30470,WEEKDAY,22,NS16,TE25,3
30471,WEEKDAY,22,TE25,NS16,106
30472,WEEKDAY,22,TE25,PE2,3
30473,WEEKDAY,22,TE25,TE12,3
30474,WEEKDAY,22,TE12,TE25,1
30475,WEEKDAY,22,DT8,TE25,2
30476,WEEKDAY,22,DT13,TE25,2
30477,WEEKDAY,22,TE25,TE3,6
30478,WEEKDAY,22,TE14/NS22,TE25,20
30479,WEEKDAY,22,TE25,TE14/NS22,56
30480,WEEKDAY,22,TE25,EW25,2
30481,WEEKDAY,22,TE25,NS28,5
30482,WEEKDAY,22,NS28,TE25,5
30483,WEEKDAY,22,NS18,TE25,2
30484,WEEKDAY,22,TE25,NS18,12
30485,WEEKDAY,22,TE25,DT1,1
30486,WEEKDAY,22,TE25,TE8,8
30487,WEEKDAY,22,DT27,TE25,1
30488,WEEKDAY,22,TE18,TE25,50
30489,WEEKDAY,22,TE25,TE18,9
30490,WEEKDAY,22,DT18,TE25,1
30491,WEEKDAY,22,CC23,TE25,1
30492,WEEKDAY,22,CC11,TE25,3
30493,WEEKDAY,22,TE25,EW20,5
30494,WEEKDAY,22,EW20,TE25,4
30495,WEEKDAY,22,PW4,TE25,1
30496,WEEKDAY,22,TE25,PW4,1
30497,WEEKDAY,22,TE25,CC17/TE9,2
30498,WEEKDAY,22,TE25,NE12/CC13,19
30499,WEEKDAY,22,NE12/CC13,TE25,2
30500,WEEKDAY,22,CC4/DT15,TE25,12
30501,WEEKDAY,22,TE25,CC4/DT15,2
30502,WEEKDAY,22,TE25,EW10,50
30503,WEEKDAY,22,EW10,TE25,1
30504,WEEKDAY,22,TE25,EW23,11
30505,WEEKDAY,22,EW23,TE25,2
30506,WEEKDAY,22,TE25,NE15,3
30507,WEEKDAY,22,EW14/NS26,TE25,15
30508,WEEKDAY,22,TE25,EW14/NS26,10
30509,WEEKDAY,22,TE25,EW1,30
30510,WEEKDAY,22,EW1,TE25,1
30511,WEEKDAY,22,TE25,DT3,1
30512,WEEKDAY,22,TE25,EW22,3
30513,WEEKDAY,22,EW22,TE25,3
30514,WEEKDAY,22,TE25,NE16,3
30515,WEEKDAY,22,TE25,CC6,8
30516,WEEKDAY,22,CC6,TE25,44
30517,WEEKDAY,22,NS2,TE25,2
30518,WEEKDAY,22,TE25,NS2,11
30519,WEEKDAY,23,TE25,EW3,4
30520,WEEKDAY,23,TE25,EW16/NE3/TE17,1
30521,WEEKDAY,23,EW16/NE3/TE17,TE25,3
30522,WEEKDAY,23,TE25,EW5,10
30523,WEEKDAY,23,TE25,NS19,27
30524,WEEKDAY,23,EW27,TE25,2
30525,WEEKDAY,23,TE25,EW27,4
30526,WEEKDAY,23,TE25,TE22,2
30527,WEEKDAY,23,TE22,TE25,2
30528,WEEKDAY,23,TE25,CC7,3
30529,WEEKDAY,23,CC7,TE25,2
30530,WEEKDAY,23,TE25,NS28,1
30531,WEEKDAY,23,TE25,NS21/DT11,3
30532,WEEKDAY,23,NE8,TE25,5
30533,WEEKDAY,23,TE25,NE8,9
30534,WEEKDAY,23,TE25,EW23,5
30535,WEEKDAY,23,CE1/DT16,TE25,14
30536,WEEKDAY,23,TE25,CE1/DT16,19
30537,WEEKDAY,23,TE25,NE12/CC13,9
30538,WEEKDAY,23,NE12/CC13,TE25,2
30539,WEEKDAY,23,NE4/DT19,TE25,1
30540,WEEKDAY,23,TE25,EW6,5
30541,WEEKDAY,23,TE25,EW17,18
30542,WEEKDAY,23,CC26,TE25,1
30543,WEEKDAY,23,TE25,PE6,1
30544,WEEKDAY,23,TE25,PE7,1
30545,WEEKDAY,23,TE25,NE1/CC29,1
30546,WEEKDAY,23,NE1/CC29,TE25,2
30547,WEEKDAY,23,TE25,TE13,5
30548,WEEKDAY,23,TE25,TE6,15
30549,WEEKDAY,23,TE25,TE16,5
30550,WEEKDAY,23,TE16,TE25,4
30551,WEEKDAY,23,NS17/CC15,TE25,2
30552,WEEKDAY,23,TE25,NS17/CC15,5
30553,WEEKDAY,23,TE25,NS18,15
30554,WEEKDAY,23,TE25,EW12/DT14,2
30555,WEEKDAY,23,EW12/DT14,TE25,5
30556,WEEKDAY,23,EW14/NS26,TE25,9
30557,WEEKDAY,23,TE25,EW14/NS26,4
30558,WEEKDAY,23,TE25,DT22,2
30559,WEEKDAY,23,TE25,NS25/EW13,6
30560,WEEKDAY,23,NS25/EW13,TE25,2
30561,WEEKDAY,23,TE25,NE17,1
30562,WEEKDAY,23,TE25,NS8,4
30563,WEEKDAY,23,NE5,TE25,2
30564,WEEKDAY,23,TE25,EW15,3
30565,WEEKDAY,23,EW15,TE25,2
30566,WEEKDAY,23,TE25,CC11,1
30567,WEEKDAY,23,TE14/NS22,TE25,10
30568,WEEKDAY,23,TE25,TE14/NS22,16
30569,WEEKDAY,23,TE25,NS3,7
30570,WEEKDAY,23,TE25,EW4,20
30571,WEEKDAY,23,TE25,NS12,14
30572,WEEKDAY,23,TE25,NS20,17
30573,WEEKDAY,23,TE25,CC4/DT15,1
30574,WEEKDAY,23,CC4/DT15,TE25,6
30575,WEEKDAY,23,TE25,NS9/TE2,19
30576,WEEKDAY,23,TE25,CC5,7
30577,WEEKDAY,23,CC5,TE25,1
30578,WEEKDAY,23,TE25,NS23,17
30579,WEEKDAY,23,NS23,TE25,7
30580,WEEKDAY,23,EW19,TE25,1
30581,WEEKDAY,23,TE25,EW19,4
30582,WEEKDAY,23,CC10/DT26,TE25,1
30583,WEEKDAY,23,TE25,EW10,6
30584,WEEKDAY,23,TE25,NS4,1
30585,WEEKDAY,23,TE25,TE5,1
30586,WEEKDAY,23,TE25,NE13,4
30587,WEEKDAY,23,TE25,NS16,35
30588,WEEKDAY,23,NS16,TE25,1
30589,WEEKDAY,23,TE25,EW22,1
30590,WEEKDAY,23,TE25,EW7,4
30591,WEEKDAY,23,EW7,TE25,1
30592,WEEKDAY,23,TE25,TE8,2
30593,WEEKDAY,23,NS11,TE25,3
30594,WEEKDAY,23,TE25,NS11,35
30595,WEEKDAY,23,TE25,TE15,3
30596,WEEKDAY,23,TE15,TE25,1
30597,WEEKDAY,23,TE25,TE4,1
30598,WEEKDAY,23,TE4,TE25,1
30599,WEEKDAY,23,TE25,EW8/CC9,12
30600,WEEKDAY,23,EW8/CC9,TE25,1
30601,WEEKDAY,23,TE25,EW26,3
30602,WEEKDAY,23,TE25,EW28,15
30603,WEEKDAY,23,CC2,TE25,1
30604,WEEKDAY,23,TE19,TE25,1
30605,WEEKDAY,23,TE25,NE9,1
30606,WEEKDAY,23,NE9,TE25,1
30607,WEEKDAY,23,EW9,TE25,1
30608,WEEKDAY,23,TE25,EW9,12
30609,WEEKDAY,23,TE25,NS15,8
30610,WEEKDAY,23,TE25,EW24/NS1,6
30611,WEEKDAY,23,EW24/NS1,TE25,1
