,YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,ORIGIN_PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2410,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW2/DT32,16987,19742
2412,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS13,13450,19707
2413,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW14/NS26,4435,5019
2414,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NE14,7847,10305
2415,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC17/TE9,1329,1374
2416,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW20,3505,3724
2417,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NE7/DT12,13601,13097
2418,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,TE4,1149,1507
2420,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC28,1076,1220
2423,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW16/NE3/TE17,5469,5018
2426,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC24,2516,1607
2428,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC2,1720,770
2433,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,TE18,1931,1989
2435,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,TE12,685,435
2437,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC21,2420,2409
2438,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS3,5148,6646
2439,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW27,13683,19053
2440,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT34,1307,1089
2441,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,TE1,819,1006
2443,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,TE19,535,463
2445,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW17,6904,8032
2446,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS4/BP1,10204,14068
2447,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC23,1164,874
2448,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC6,4237,3948
2449,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW3,4473,6427
2450,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT2,887,634
2452,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC19/DT9,2669,2059
2454,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT3,1998,2473
2455,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW33,1275,1332
2456,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NE4/DT19,20068,18857
2457,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT30,1869,2419
2458,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW29,4911,4111
2459,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC5,1719,1339
2460,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT5,4672,4944
2461,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,TE15,1698,1658
2462,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW5,9372,12688
2463,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS21/DT11,16681,17443
2464,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW31,1327,810
2465,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC20,1473,1637
2477,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW23,13396,15228
2483,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT18,1301,1477
2484,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT17,1255,1191
2486,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC3,3290,2519
2492,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS27/CE2/TE20,815,1084
2493,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC14,1905,2154
2494,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT8,855,1297
2495,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS5,6966,10205
2496,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS12,3755,5280
2497,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NE5,2691,3677
2498,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NE17/PTC,13581,15950
2500,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS20,8548,6564
2502,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,TE22,1027,1966
2503,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NE1/CC29,20483,12969
2504,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC27,582,402
2505,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NE10,4325,4632
2510,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT31,2057,2688
2511,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT33,3775,4840
2512,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW15,4313,4501
2513,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW21/CC22,5343,4954
2515,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,TE7,1272,1447
2517,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC25,1650,1672
2518,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NE12/CC13,17915,22549
2519,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS25/EW13,24593,12948
2521,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW32,1624,1484
2523,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC7,1885,2240
2524,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW26,7700,10818
2525,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW4,4086,5083
2526,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS9/TE2,15114,19477
2527,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT24,1209,1590
2532,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT20,1642,1591
2534,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS17/CC15,12194,13280
2536,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC10/DT26,4324,4098
2537,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT13,3569,2394
2538,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW28,7463,7597
2539,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW19,4090,4754
2540,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS15,3480,4602
2541,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW6,3010,4352
2542,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT21,2546,1429
2543,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC12,1262,1369
2544,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS10,9326,13012
2545,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW11,5678,5695
2546,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CG2,6724,5616
2548,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW12/DT14,21045,15844
2550,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS16,11272,16397
2551,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW9,7134,9368
2552,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW30,1029,691
2554,2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT25,1158,1134
2556,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NE12/CC13,15059,18366
2558,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW33,1115,1131
2560,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW26,5528,9806
2561,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS17/CC15,9499,11054
2562,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW23,10668,12848
2564,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,TE16,1205,1242
2566,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,TE1,655,1033
2568,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,TE13,598,471
2569,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NE15,3105,6385
2570,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW28,5266,7718
2572,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC23,1087,1000
2574,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW8/CC9,18291,12952
2575,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NE4/DT19,20197,13041
2580,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW4,2934,4798
2583,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT7,1911,1827
2586,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC14,1217,1769
2588,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT23,750,558
2589,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT33,2625,4734
2590,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NE1/CC29,19053,9280
2591,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW9,5946,8743
2592,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS5,4907,9502
2593,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT21,2119,1079
2594,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NE7/DT12,12725,10630
2595,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT3,1208,2170
2596,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW24/NS1,25558,18733
2597,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT8,528,975
2598,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC17/TE9,864,1163
2599,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,TE8,2221,2099
2600,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS10,6314,12015
2601,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW7,3263,4997
2602,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC5,1728,1061
2603,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NE14,5740,9456
2604,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC2,1304,640
2605,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,TE18,1880,1209
2607,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW18,3118,4049
2609,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW5,7690,10711
2610,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC7,1396,1998
2612,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS21/DT11,13426,14128
2614,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW1,4994,9587
2616,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,TE6,1470,2641
2618,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW25,2088,3310
2620,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT5,3332,4116
2622,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,TE14/NS22,23849,11310
2623,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,TE7,755,1274
2624,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NE10,3593,4290
2625,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,TE5,562,1115
2626,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT25,742,1004
2628,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC20,1164,1353
2630,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS9/TE2,12626,16825
2631,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS20,8312,5148
2632,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT2,283,575
2644,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC16,1318,1414
2651,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW30,1025,618
2653,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NE9,5036,5691
2655,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW21/CC22,4407,4140
2657,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW31,1162,901
2659,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW29,3939,4201
2660,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS12,3110,5265
2661,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT17,1204,877
2663,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT10/TE11,1347,1482
2665,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW19,3447,4258
2667,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS23,10603,6571
2669,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS2,6189,8592
2670,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC25,1953,1532
2671,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS24/NE6/CC1,12148,7469
2672,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CE1/DT16,11845,10945
2673,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC3,3470,1545
2674,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS14,5320,9144
2676,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS27/CE2/TE20,713,943
2678,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS7,6365,5735
2679,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS25/EW13,19138,7800
2680,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS11,7390,13480
2681,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT20,1677,1280
2682,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,TE12,631,406
2683,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW6,2001,3744
2684,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT29,1172,2079
2686,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS3,3661,5876
2688,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT18,1185,1214
2689,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW10,3698,4149
2690,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC6,3444,3394
2692,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC26,1844,1107
2695,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS18,2417,3869
2697,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS28,915,286
2698,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC28,859,1245
2699,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT22,4034,3825
2700,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS15,2969,3428
2705,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW14/NS26,4009,3901
2707,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS19,8430,10275
2709,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW27,10732,16745
2710,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT27,1543,1845
2711,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW17,5252,6603
2712,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT24,1069,1376
2713,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NE17/PTC,11611,13649
2714,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CG2,6895,4649
2715,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC12,760,1329
2717,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW16/NE3/TE17,5175,4130
2719,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC21,2197,2061
2721,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NE16/STC,10125,15018
2722,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC8,1891,2293
2723,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW15,4308,2856
2724,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,TE15,1526,1368
2726,2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT34,985,1107
2728,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC7,980,1792
2729,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS3,2395,6290
2730,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NE4/DT19,19751,8391
2731,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NE8,13137,7833
2733,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT27,1015,1944
2735,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NE15,1839,6256
2736,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW30,600,689
2737,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NE13,3550,5035
2738,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,TE12,413,337
2739,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW2/DT32,11565,13220
2740,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC4/DT15,5699,1646
2742,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC24,2141,824
2745,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT20,1593,1082
2753,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW23,8451,10911
2754,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS11,5760,12849
2756,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NE10,2539,3984
2758,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW25,1661,3045
2759,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NE12/CC13,13002,15041
2761,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT6,681,1127
2763,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC20,882,1041
2764,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW32,914,1509
2765,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT17,1123,770
2767,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS17/CC15,7497,9052
2769,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NE5,3163,2522
2771,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CG2,6571,3325
2772,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC16,879,1378
2773,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NE9,3665,5287
2775,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,TE22,1668,918
2777,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,TE3,649,1868
2780,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW27,9111,15837
2782,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW24/NS1,27313,11640
2783,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CE1/DT16,18634,7330
2784,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT24,774,1373
2785,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NE1/CC29,19008,5896
2790,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW8/CC9,14627,8628
2793,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS21/DT11,10829,11129
2796,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT30,905,2283
2798,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT31,1074,2511
2799,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW28,3601,8068
2801,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT28,1293,3584
2804,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT21,1500,989
2806,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS4/BP1,6322,11653
2807,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,TE7,496,974
2809,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS28,505,186
2815,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC5,1356,799
2816,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS20,7183,2799
2818,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,TE16,770,1195
2820,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT23,556,515
2822,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT8,359,769
2824,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,TE6,1033,2748
2827,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC19/DT9,1324,897
2829,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CG1/DT35,4904,1882
2830,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC17/TE9,575,1080
2831,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW15,3668,1748
2832,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW16/NE3/TE17,4851,3307
2833,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC28,498,1152
2834,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW18,2337,3655
2835,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NE14,4037,8800
2836,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS25/EW13,15182,3740
2837,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT2,213,378
2838,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,TE5,354,949
2839,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS15,2384,2832
2840,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC8,1578,2022
2841,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC10/DT26,2118,3397
2842,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT25,547,948
2843,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW33,836,1135
2845,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,TE14/NS22,21177,6176
2847,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC25,799,1226
2849,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT18,1112,796
2850,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS13,9685,15168
2851,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS16,7692,12316
2852,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC23,943,521
2853,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,TE1,497,893
2854,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS23,10069,3749
2855,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT22,4319,2690
2856,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW10,2833,3722
2857,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NE17/PTC,9646,11264
2858,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT29,793,2150
2859,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC26,789,701
2860,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,TE18,1858,794
2861,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS14,4312,8761
2862,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW17,4404,5891
2864,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW1,3650,8410
2870,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS27/CE2/TE20,593,609
2871,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS5,3725,9438
2873,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NE16/STC,8097,12776
2875,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT3,772,1834
2877,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC6,3141,1535
2879,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS2,4514,8543
2880,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS9/TE2,11249,15121
2881,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT33,1811,4970
2882,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW22,765,1500
2883,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS24/NE6/CC1,10830,4799
2884,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW14/NS26,4234,2381
2885,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC12,583,1144
2887,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW31,846,762
2889,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW12/DT14,17256,7877
2891,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW6,1490,3187
2893,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,TE15,1382,879
2894,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW19,2167,3920
2895,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS8,3511,4591
2896,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,TE4,686,826
2897,2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW4,2211,4443
2898,2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS13,9937,13505
2899,2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW25,1319,2629
2900,2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CC24,1683,653
2901,2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CC27,396,153
2902,2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CG1/DT35,5244,686
2903,2023-02,WEEKENDS/HOLIDAY,21,TRAIN,DT34,339,1037
2904,2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW3,2230,4359
2905,2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS10,3712,11281
2906,2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CC4/DT15,8118,850
2907,2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS15,1798,3012
2908,2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW31,315,623
2910,2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NE13,2848,4837
2912,2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW11,3191,4088
2913,2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS19,5139,9124
2914,2023-02,WEEKENDS/HOLIDAY,21,TRAIN,DT8,288,612
2915,2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS14,4207,8948
2917,2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW2/DT32,10735,10832
2920,2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NE1/CC29,18737,4023
2922,2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS11,4550,12500
2924,2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CC3,4200,488
2925,2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS18,1423,4096
2927,2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CC28,456,1265
2929,2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW30,181,561
2930,2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW9,4315,6085
2935,2023-02,WEEKENDS/HOLIDAY,21,TRAIN,DT7,1301,683
2937,2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS7,5061,5354
2939,2023-02,WEEKENDS/HOLIDAY,21,TRAIN,DT30,662,2314
2940,2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW21/CC22,3566,2419
2941,2023-02,WEEKENDS/HOLIDAY,21,TRAIN,TE19,382,234
2942,2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS23,10949,2297
2944,2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CE1/DT16,17806,4826
2946,2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS8,3174,4069
2948,2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CC14,660,1377
2953,2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NE15,1239,6038
